date,ndvi,ts_id,ndvi_null,id
2019-11-03,0.2001996127474639,0053_d,False,0053_d-518
2019-11-17,0.18044012007613974,0053_d,False,0053_d-519
2019-12-01,0.1839279297428826,0053_d,False,0053_d-520
2019-12-15,0.17190556274726984,0053_d,False,0053_d-521
2019-12-29,0.19238505969858824,0053_d,False,0053_d-522
2020-01-12,0.14786140233692197,0053_d,False,0053_d-523
2020-01-26,0.1734465019156535,0053_d,False,0053_d-524
2020-02-09,0.1340486571192741,0053_d,False,0053_d-525
2020-02-23,0.14907440574218825,0053_d,False,0053_d-526
2020-03-08,0.17006728589534753,0053_d,False,0053_d-527
2020-03-22,0.16134490429734188,0053_d,False,0053_d-528
2020-04-05,0.1786913527369809,0053_d,False,0053_d-529
2020-04-19,0.16928467895421714,0053_d,False,0053_d-530
2020-05-03,0.18865171246230594,0053_d,False,0053_d-531
2020-05-17,0.14914443440114455,0053_d,False,0053_d-532
2020-05-31,0.1530292378676434,0053_d,False,0053_d-533
2020-06-14,0.16188130569799486,0053_d,False,0053_d-534
2020-06-28,,0053_d,True,0053_d-535
2020-07-12,0.2658027294857634,0053_d,False,0053_d-536
2020-07-26,0.2932582288514823,0053_d,False,0053_d-537
2020-08-09,0.1760769476555287,0053_d,False,0053_d-538
2020-08-23,0.21242302165677143,0053_d,False,0053_d-539
2020-09-06,0.23048652134214836,0053_d,False,0053_d-540
2020-09-20,0.19583319172884023,0053_d,False,0053_d-541
2020-10-04,0.26079944754019374,0053_d,False,0053_d-542
2020-10-18,0.20682414012650646,0053_d,False,0053_d-543
2020-11-01,0.2065381916860739,0053_d,False,0053_d-544
2020-11-15,0.2078495974342028,0053_d,False,0053_d-545
2020-11-29,0.2551432146587305,0053_d,False,0053_d-546
2020-12-13,0.2076600374240014,0053_d,False,0053_d-547
2020-12-27,0.1881798092896739,0053_d,False,0053_d-548
2021-01-10,0.223439497500658,0053_d,False,0053_d-549
2021-01-24,0.21954758688807485,0053_d,False,0053_d-550
2021-02-07,0.20921046348909533,0053_d,False,0053_d-551
2021-02-21,0.26273158071562647,0053_d,False,0053_d-552
2021-03-07,0.2316592959066232,0053_d,False,0053_d-553
2021-03-21,0.2316029748258491,0053_d,False,0053_d-554
2021-04-04,0.2043871332580844,0053_d,False,0053_d-555
2021-04-18,0.2467961725468436,0053_d,False,0053_d-556
2021-05-02,0.24432783977439,0053_d,False,0053_d-557
2021-05-16,0.26851420671058196,0053_d,False,0053_d-558
2021-05-30,0.1102517960981155,0053_d,False,0053_d-559
2021-06-13,0.17828030239842416,0053_d,False,0053_d-560
2021-06-27,0.2649105089716613,0053_d,False,0053_d-561
2021-07-11,0.23362370243994515,0053_d,False,0053_d-562
2021-07-25,0.26543728098583713,0053_d,False,0053_d-563
2021-08-08,0.30989954408879083,0053_d,False,0053_d-564
2021-08-22,,0053_d,True,0053_d-565
2021-09-05,0.25155193937631937,0053_d,False,0053_d-566
2021-09-19,0.2589126695837411,0053_d,False,0053_d-567
2021-10-03,0.2675434897734243,0053_d,False,0053_d-568
2021-10-17,0.2461991567164659,0053_d,False,0053_d-569
2021-10-31,0.23086926347265635,0053_d,False,0053_d-570
2021-11-14,0.21870695235828555,0053_d,False,0053_d-571
2021-11-28,0.22057023021909927,0053_d,False,0053_d-572
2021-12-12,,0053_d,True,0053_d-573
2021-12-26,0.19651462984167864,0053_d,False,0053_d-574
2022-01-09,0.19681679257191714,0053_d,False,0053_d-575
2022-01-23,0.19982814867670334,0053_d,False,0053_d-576
2022-02-06,0.21009229887276884,0053_d,False,0053_d-577
2022-02-20,0.22179100530015095,0053_d,False,0053_d-578
2022-03-06,0.17643318414274187,0053_d,False,0053_d-579
2022-03-20,0.19405702766444943,0053_d,False,0053_d-580
2022-04-03,0.18219315328945712,0053_d,False,0053_d-581
2022-04-17,0.1956813142870863,0053_d,False,0053_d-582
2022-05-01,0.22219416203184258,0053_d,False,0053_d-583
2000-01-09,,0054_d,True,0054_d-1
2000-01-23,0.6191140545266014,0054_d,False,0054_d-2
2000-02-06,0.6318260286535535,0054_d,False,0054_d-3
2000-02-20,0.6450724823134286,0054_d,False,0054_d-4
2000-03-05,0.6667706830160958,0054_d,False,0054_d-5
2000-03-19,0.7094265898068746,0054_d,False,0054_d-6
2000-04-02,0.6849533345018115,0054_d,False,0054_d-7
2000-04-16,0.1448384810239076,0054_d,False,0054_d-8
2000-04-30,,0054_d,True,0054_d-9
2000-05-14,0.7087051902498518,0054_d,False,0054_d-10
2000-05-28,0.0595460169549499,0054_d,False,0054_d-11
2000-06-11,0.6933840916270301,0054_d,False,0054_d-12
2000-06-25,0.6552356624887103,0054_d,False,0054_d-13
2000-07-09,0.8133261884961811,0054_d,False,0054_d-14
2000-07-23,0.8061308298792158,0054_d,False,0054_d-15
2000-08-06,0.756552461215428,0054_d,False,0054_d-16
2000-08-20,,0054_d,True,0054_d-17
2000-09-03,0.6321841853005546,0054_d,False,0054_d-18
2000-09-17,0.6716151492936271,0054_d,False,0054_d-19
2000-10-01,0.7226528269904,0054_d,False,0054_d-20
2000-10-15,0.6997124348367963,0054_d,False,0054_d-21
2000-10-29,0.6835950205013865,0054_d,False,0054_d-22
2000-11-12,0.66547190901779,0054_d,False,0054_d-23
2000-11-26,0.6703853164400373,0054_d,False,0054_d-24
2000-12-10,0.7022669979504176,0054_d,False,0054_d-25
2000-12-24,0.6747919934136527,0054_d,False,0054_d-26
2001-01-07,0.6714683935755775,0054_d,False,0054_d-27
2001-01-21,0.6577972433396748,0054_d,False,0054_d-28
2001-02-04,0.6554307971681868,0054_d,False,0054_d-29
2001-02-18,0.6751468266759599,0054_d,False,0054_d-30
2001-03-04,0.7082080738885062,0054_d,False,0054_d-31
2001-03-18,0.6938470125198364,0054_d,False,0054_d-32
2001-04-01,0.703780118056706,0054_d,False,0054_d-33
2001-04-15,,0054_d,True,0054_d-34
2001-04-29,0.7293950072356633,0054_d,False,0054_d-35
2001-05-13,0.6649993896484375,0054_d,False,0054_d-36
2001-05-27,,0054_d,True,0054_d-37
2001-06-10,0.7943425587245396,0054_d,False,0054_d-38
2001-06-24,0.5247641912528447,0054_d,False,0054_d-39
2001-07-08,0.7676480174064638,0054_d,False,0054_d-40
2001-07-22,,0054_d,True,0054_d-41
2001-08-05,,0054_d,True,0054_d-42
2001-08-19,0.3825828264156978,0054_d,False,0054_d-43
2001-09-02,0.0506221561559609,0054_d,False,0054_d-44
2001-09-16,0.7698693701199123,0054_d,False,0054_d-45
2001-09-30,,0054_d,True,0054_d-46
2001-10-14,0.7476909875869752,0054_d,False,0054_d-47
2001-10-28,,0054_d,True,0054_d-48
2001-11-11,,0054_d,True,0054_d-49
2001-11-25,0.7255512373788016,0054_d,False,0054_d-50
2001-12-09,0.7322525211742946,0054_d,False,0054_d-51
2001-12-23,0.718209817863646,0054_d,False,0054_d-52
2002-01-06,0.6721867476190839,0054_d,False,0054_d-53
2002-01-20,0.6714661342757089,0054_d,False,0054_d-54
2002-02-03,0.7274169893491836,0054_d,False,0054_d-55
2002-02-17,0.6773622444697789,0054_d,False,0054_d-56
2002-03-03,,0054_d,True,0054_d-57
2002-03-17,0.5529743579072168,0054_d,False,0054_d-58
2002-03-31,0.762187797682626,0054_d,False,0054_d-59
2002-04-14,0.7103503346443176,0054_d,False,0054_d-60
2002-04-28,,0054_d,True,0054_d-61
2002-05-12,0.7157313670430865,0054_d,False,0054_d-62
2002-05-26,,0054_d,True,0054_d-63
2002-06-09,,0054_d,True,0054_d-64
2002-06-23,0.7129578488213675,0054_d,False,0054_d-65
2002-07-07,0.7051761804118989,0054_d,False,0054_d-66
2002-07-21,0.7948685007435935,0054_d,False,0054_d-67
2002-08-04,0.8428312488964627,0054_d,False,0054_d-68
2002-08-18,0.8497322461434772,0054_d,False,0054_d-69
2002-09-01,0.8504855820110865,0054_d,False,0054_d-70
2002-09-15,0.7719932266644068,0054_d,False,0054_d-71
2002-09-29,0.7211898718561445,0054_d,False,0054_d-72
2002-10-13,,0054_d,True,0054_d-73
2002-10-27,0.7185599786894662,0054_d,False,0054_d-74
2002-11-10,0.6890828336988176,0054_d,False,0054_d-75
2002-11-24,,0054_d,True,0054_d-76
2002-12-08,,0054_d,True,0054_d-77
2002-12-22,0.6767735787800381,0054_d,False,0054_d-78
2003-01-05,0.7027901717594691,0054_d,False,0054_d-79
2003-01-19,0.6847362841878618,0054_d,False,0054_d-80
2003-02-02,,0054_d,True,0054_d-81
2003-02-16,0.6836610913276672,0054_d,False,0054_d-82
2003-03-02,0.6870141667979104,0054_d,False,0054_d-83
2003-03-16,0.7170106547219411,0054_d,False,0054_d-84
2003-03-30,0.7398684195109776,0054_d,False,0054_d-85
2003-04-13,0.74181062238557,0054_d,False,0054_d-86
2003-04-27,,0054_d,True,0054_d-87
2003-05-11,0.5892651634556907,0054_d,False,0054_d-88
2003-05-25,,0054_d,True,0054_d-89
2003-06-08,0.821496461544718,0054_d,False,0054_d-90
2003-06-22,,0054_d,True,0054_d-91
2003-07-06,,0054_d,True,0054_d-92
2003-07-20,,0054_d,True,0054_d-93
2003-08-03,0.8484220802783966,0054_d,False,0054_d-94
2003-08-17,0.7506970924990517,0054_d,False,0054_d-95
2003-08-31,0.6990752850260054,0054_d,False,0054_d-96
2003-09-14,0.6625747782843454,0054_d,False,0054_d-97
